,Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
24280,DEU,Germany,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","2,655878503",CTS
24281,ESP,Spain,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","0,889491509",CTS
24282,FIN,Finland,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","1,023756264",CTS
24283,FRA,France,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","9,254619721",CTS
24284,GBR_E_W,United Kingdom (England and Wales),Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","0,082255622",CTS
24285,GUY,Guyana,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","4,318716173",CTS
24286,HRV,Croatia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","1,264638827",CTS
24287,HUN,Hungary,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","0,279312565",CTS
24288,KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","4,344992396",CTS
24289,LTU,Lithuania,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","0,076467916",CTS
24290,LVA,Latvia,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","0,576038194",CTS
24291,MEX,Mexico,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","2,581797137",CTS
24292,ROU,Romania,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","0,460140097",CTS
24293,SLV,El Salvador,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","1,995548596",CTS
24294,SVK,Slovakia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","0,488742934",CTS
24295,SVN,Slovenia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","0,375525854",CTS
24296,SWE,Sweden,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2021,"Rate per 100,000 population","2,20008899",CTS
24297,AUS,Australia,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","9,701232803",CTS
24298,AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","3,794413669",CTS
24299,BHS,Bahamas,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","2,553397934",CTS
24300,BLZ,Belize,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","0,490804773",CTS
24301,BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","2,268882674",CTS
24302,CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","7,425308733",CTS
24303,CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","1,958329061",CTS
24304,COL,Colombia,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","0,175948907",CTS
24305,CZE,Czechia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","0,502952719",CTS
24306,DEU,Germany,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","2,484423612",CTS
24307,ESP,Spain,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","0,797972909",CTS
24308,FIN,Finland,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","1,424498823",CTS
24309,FRA,France,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","8,481958795",CTS
24310,GUY,Guyana,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","8,081175407",CTS
24311,HND,Honduras,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","1,006197799",CTS
24312,HRV,Croatia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","0,916945146",CTS
24313,HUN,Hungary,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","0,543325224",CTS
24314,IRL,Ireland,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","1,20506634",CTS
24315,KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","4,345747686",CTS
24316,LTU,Lithuania,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","0,077419784",CTS
24317,LVA,Latvia,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","1,514411078",CTS
24318,MAR,Morocco,Africa,Northern Africa,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","0,196261817",CTS
24319,MEX,Mexico,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","2,615967827",CTS
24320,ROU,Romania,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","0,494243431",CTS
24321,SLV,El Salvador,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","0,99451838",CTS
24322,SVK,Slovakia,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","0,507698799",CTS
24323,SVN,Slovenia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","0,844583102",CTS
24324,SWE,Sweden,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2022,"Rate per 100,000 population","2,012558743",CTS
24446,AUS,Australia,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2019,"Rate per 100,000 population","60,18037993",CTS
24447,AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2019,"Rate per 100,000 population","19,68088596",CTS
24448,AZE,Azerbaijan,Asia,Western Asia,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2019,"Rate per 100,000 population","0,038597684",CTS
24449,BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2019,"Rate per 100,000 population","37,62208623",CTS
24450,CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2019,"Rate per 100,000 population","55,95970605",CTS
24451,CHE,Switzerland,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2019,"Rate per 100,000 population","16,93514188",CTS
24452,DEU,Germany,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2019,"Rate per 100,000 population","16,05239243",CTS
24453,ESP,Spain,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2019,"Rate per 100,000 population","5,880533038",CTS
24454,FIN,Finland,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2019,"Rate per 100,000 population","10,90930682",CTS
24455,FRA,France,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2019,"Rate per 100,000 population","38,88027806",CTS
24456,GBR_E_W,United Kingdom (England and Wales),Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2019,"Rate per 100,000 population","0,419198897",CTS
24457,GTM,Guatemala,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2019,"Rate per 100,000 population","0,138989383",CTS
24458,GUY,Guyana,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2019,"Rate per 100,000 population","42,8643221",CTS
24459,HRV,Croatia,Europe,Southern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2019,"Rate per 100,000 population","13,61760997",CTS
24460,HUN,Hungary,Europe,Eastern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2019,"Rate per 100,000 population","2,238277171",CTS
